TransactionID,CustomerID,Amount,Currency,SourceCountry,DestinationCountry,Date
TXN423,CUST2830,58947,USD,Panama,Cayman Islands,2024-07-15
TXN424,CUST796,74905,USD,Cayman Islands,Venezuela,2025-02-05
TXN425,CUST2579,9394,USD,Russia,Somalia,2023-04-22
TXN426,CUST4710,67974,USD,Iraq,Somalia,2023-07-02
TXN427,CUST398,40334,USD,UAE,Switzerland,2023-01-18
TXN428,CUST2415,98095,USD,Japan,Iraq,2023-08-23
TXN429,CUST891,24752,USD,Venezuela,Panama,2025-10-14
TXN430,CUST257,72169,USD,Afghanistan,Venezuela,2024-11-19
TXN431,CUST3622,64041,USD,Panama,Venezuela,2024-01-29
TXN432,CUST2245,22987,USD,Iraq,Mexico,2023-10-19
TXN433,CUST1674,74314,USD,Yemen,Venezuela,2024-01-06
TXN434,CUST188,78250,USD,Iran,Yemen,2025-08-31
TXN435,CUST2825,62618,USD,USA,Afghanistan,2023-01-03
TXN436,CUST3684,93231,USD,Cayman Islands,North Korea,2023-07-07
TXN437,CUST1506,50508,USD,Mexico,Japan,2024-03-09
TXN438,CUST45,70376,USD,Afghanistan,Syria,2024-09-28
TXN439,CUST1298,12888,USD,UAE,Iraq,2025-12-11
TXN440,CUST4508,6504,USD,Panama,Syria,2023-12-06
TXN441,CUST1098,54329,USD,North Korea,China,2025-01-25
TXN442,CUST4468,11238,USD,Switzerland,Canada,2023-09-11
TXN443,CUST1119,58694,USD,Syria,UAE,2024-09-12
TXN444,CUST2906,13549,USD,UAE,Somalia,2023-10-20
TXN445,CUST844,29005,USD,Yemen,Iran,2024-11-07
TXN446,CUST3977,97939,USD,Japan,Mexico,2025-04-11
TXN447,CUST2992,82622,USD,North Korea,UK,2025-03-23
TXN448,CUST2273,24149,USD,North Korea,Canada,2024-01-05
TXN449,CUST3265,82006,USD,Iran,Panama,2024-10-14
TXN450,CUST4486,98240,USD,Iraq,Russia,2025-06-13
TXN451,CUST1626,54936,USD,Yemen,Panama,2025-10-27
TXN452,CUST1290,64300,USD,China,Yemen,2024-06-30
TXN453,CUST3449,37762,USD,Russia,Iraq,2025-03-27
TXN454,CUST116,97267,USD,Afghanistan,Russia,2023-01-02
TXN455,CUST3455,27897,USD,Yemen,USA,2024-04-30
TXN456,CUST1512,37703,USD,Canada,Germany,2024-05-11
TXN457,CUST4826,41285,USD,Iran,Germany,2025-04-19
TXN458,CUST846,54429,USD,Venezuela,Afghanistan,2025-07-12
TXN459,CUST4217,46333,USD,UAE,Afghanistan,2023-12-18
TXN460,CUST3203,3172,USD,Switzerland,Iran,2025-10-13
TXN461,CUST257,89095,USD,Afghanistan,China,2023-05-29
TXN462,CUST3996,73425,USD,Switzerland,Cayman Islands,2023-08-31
TXN463,CUST4268,96779,USD,Germany,Russia,2024-03-13
TXN464,CUST2693,5794,USD,Cayman Islands,Panama,2025-11-03
TXN465,CUST677,6546,USD,China,Yemen,2025-08-17
TXN466,CUST4607,87935,USD,Germany,Mexico,2024-12-30
TXN467,CUST374,70819,USD,Iran,Switzerland,2023-02-01
TXN468,CUST3892,80156,USD,Yemen,Afghanistan,2025-08-13
TXN469,CUST3135,3246,USD,China,Iraq,2023-09-02
TXN470,CUST3858,27406,USD,Switzerland,Japan,2025-02-25
TXN471,CUST20,64213,USD,UAE,Germany,2023-06-26
TXN472,CUST371,85237,USD,UAE,USA,2025-08-02
TXN473,CUST3299,54611,USD,Venezuela,Iraq,2023-07-27
TXN474,CUST4022,2819,USD,Yemen,Somalia,2023-08-23
TXN475,CUST3141,1701,USD,Iraq,Germany,2025-04-28
TXN476,CUST2029,92947,USD,Yemen,Panama,2024-04-06
TXN477,CUST484,40486,USD,Iraq,UK,2023-05-03
TXN478,CUST2325,92823,USD,Syria,Mexico,2023-04-12
TXN479,CUST4965,54412,USD,USA,China,2025-01-01
TXN480,CUST1194,54332,USD,Iraq,Russia,2024-03-02
TXN481,CUST479,61867,USD,Germany,Canada,2024-01-07
TXN482,CUST4540,95145,USD,Cayman Islands,UAE,2024-04-17
TXN483,CUST3544,27436,USD,Mexico,Switzerland,2024-12-15
TXN484,CUST1279,3060,USD,Yemen,Mexico,2023-12-22
TXN485,CUST273,19380,USD,Venezuela,UK,2025-05-26
TXN486,CUST267,66808,USD,Japan,North Korea,2025-08-06
TXN487,CUST3444,53010,USD,Canada,Cayman Islands,2025-08-18
TXN488,CUST2157,50989,USD,Japan,Cayman Islands,2024-04-14
TXN489,CUST2891,37393,USD,Mexico,UAE,2023-04-08
TXN490,CUST1654,9119,USD,USA,Mexico,2024-02-03
TXN491,CUST2833,21534,USD,Switzerland,Russia,2024-08-26
TXN492,CUST2008,3255,USD,Venezuela,Mexico,2025-07-05
TXN493,CUST1528,571,USD,Afghanistan,Somalia,2025-09-23
TXN494,CUST2511,3705,USD,USA,Russia,2024-08-30
TXN495,CUST3404,76448,USD,USA,UK,2024-05-16
TXN496,CUST1592,70240,USD,North Korea,Canada,2024-06-16
TXN497,CUST281,63899,USD,Venezuela,UK,2024-03-24
TXN498,CUST1246,33116,USD,UK,Syria,2024-05-15
TXN499,CUST1721,32851,USD,UK,Iraq,2023-01-22
TXN500,CUST4520,47663,USD,Syria,Panama,2024-02-27
TXN501,CUST3008,42998,USD,Germany,UAE,2023-09-04
TXN502,CUST2388,84359,USD,Panama,UK,2023-06-26
TXN503,CUST3899,52817,USD,Cayman Islands,Mexico,2024-12-20
TXN504,CUST2112,37285,USD,UK,Switzerland,2023-06-19
TXN505,CUST3192,97806,USD,China,UK,2024-10-17
TXN506,CUST4689,10869,USD,Japan,China,2024-10-23
TXN507,CUST798,51460,USD,Mexico,Germany,2025-06-13
TXN508,CUST103,75146,USD,China,Iraq,2024-12-23
TXN509,CUST3036,66907,USD,Afghanistan,UAE,2025-11-01
TXN510,CUST1432,87489,USD,UAE,Mexico,2024-10-25
TXN511,CUST2871,32050,USD,UAE,Cayman Islands,2023-10-05
TXN512,CUST3510,47594,USD,Cayman Islands,Japan,2024-12-20
TXN513,CUST3373,33312,USD,Syria,Switzerland,2024-11-04
TXN514,CUST4144,64662,USD,Syria,Iraq,2023-12-19
TXN515,CUST2980,75753,USD,Syria,Somalia,2023-02-22
TXN516,CUST1447,22228,USD,Syria,USA,2024-06-30
TXN517,CUST696,95952,USD,UAE,Russia,2023-06-11
TXN518,CUST2145,72329,USD,Japan,UK,2024-10-16
TXN519,CUST2280,42338,USD,Iran,Germany,2025-02-07
TXN520,CUST693,54493,USD,China,Afghanistan,2023-04-29
TXN521,CUST954,63421,USD,Panama,Yemen,2023-05-08
TXN522,CUST1870,66348,USD,Syria,Japan,2025-01-11
TXN523,CUST4860,24235,USD,Somalia,USA,2025-12-29
TXN524,CUST1387,90185,USD,Yemen,Mexico,2023-07-10
TXN525,CUST2915,44120,USD,UK,Russia,2023-05-08
TXN526,CUST2242,63211,USD,China,Germany,2023-08-15
TXN527,CUST1387,32843,USD,UAE,Somalia,2025-12-19
TXN528,CUST1016,11337,USD,Venezuela,China,2025-07-04
TXN529,CUST3729,57439,USD,Germany,Switzerland,2023-09-01
TXN530,CUST3510,43129,USD,Japan,Iraq,2025-08-10
TXN531,CUST4516,86038,USD,Mexico,Panama,2023-12-03
TXN532,CUST2524,31552,USD,Afghanistan,Russia,2025-11-11
TXN533,CUST1020,59819,USD,Venezuela,Afghanistan,2025-03-19
TXN534,CUST1815,91862,USD,Mexico,Iraq,2023-07-01
TXN535,CUST1837,92202,USD,Yemen,Syria,2024-10-12
TXN536,CUST4352,42801,USD,UK,Cayman Islands,2025-08-14
TXN537,CUST1604,85124,USD,Somalia,Mexico,2025-02-06
TXN538,CUST2828,16362,USD,Japan,Mexico,2025-03-25
TXN539,CUST3523,4445,USD,Afghanistan,Canada,2023-07-24
TXN540,CUST2879,41985,USD,Canada,UK,2025-12-03
TXN541,CUST4131,27377,USD,Japan,Afghanistan,2025-11-07
TXN542,CUST2048,79839,USD,Afghanistan,Iran,2024-05-07
TXN543,CUST4307,83132,USD,Japan,Iran,2024-04-24
TXN544,CUST1057,24005,USD,Switzerland,Yemen,2023-08-03
TXN545,CUST268,44134,USD,Iraq,USA,2023-06-19
TXN546,CUST565,12854,USD,Somalia,Japan,2024-12-20
TXN547,CUST3762,15273,USD,Germany,Venezuela,2025-11-19
TXN548,CUST1331,62578,USD,Russia,Syria,2024-05-24
TXN549,CUST3719,30446,USD,Somalia,Yemen,2023-09-24
TXN550,CUST3364,21770,USD,Syria,Canada,2024-06-20
TXN551,CUST1591,87229,USD,Canada,USA,2023-11-09
TXN552,CUST3977,81285,USD,Switzerland,UK,2024-12-02
TXN553,CUST336,62533,USD,Afghanistan,Iran,2023-10-27
TXN554,CUST2673,88304,USD,Yemen,Afghanistan,2023-04-22
TXN555,CUST1316,83771,USD,North Korea,USA,2025-04-13
TXN556,CUST1204,33318,USD,Iraq,UK,2023-12-26
TXN557,CUST4676,31641,USD,UAE,USA,2025-01-12
TXN558,CUST2756,37647,USD,Yemen,UK,2024-08-15
TXN559,CUST1036,4254,USD,Panama,Somalia,2024-07-24
TXN560,CUST3307,81057,USD,Switzerland,Yemen,2023-06-17
TXN561,CUST4267,65461,USD,Mexico,China,2023-02-11
TXN562,CUST4408,6033,USD,Russia,Iran,2024-03-17
TXN563,CUST373,75877,USD,USA,Japan,2025-08-13
TXN564,CUST3166,26849,USD,USA,Mexico,2024-05-19
TXN565,CUST577,17389,USD,UAE,Panama,2024-05-20
TXN566,CUST3587,35908,USD,Russia,Japan,2024-06-21
TXN567,CUST4107,7930,USD,Switzerland,Canada,2024-08-19
TXN568,CUST2244,15277,USD,Iran,Germany,2025-05-06
TXN569,CUST944,36225,USD,UK,Iraq,2025-03-03
TXN570,CUST3982,22537,USD,USA,Cayman Islands,2023-10-02
TXN571,CUST678,20227,USD,China,Switzerland,2023-03-02
TXN572,CUST975,57246,USD,UK,Afghanistan,2025-02-10
TXN573,CUST3738,21191,USD,Syria,Somalia,2023-05-02
TXN574,CUST4156,75553,USD,Cayman Islands,Panama,2025-11-26
TXN575,CUST3041,73535,USD,Iran,North Korea,2025-11-26
TXN576,CUST1139,13177,USD,Canada,Yemen,2024-11-20
TXN577,CUST1207,16392,USD,Afghanistan,Canada,2023-09-03
TXN578,CUST4832,72873,USD,UAE,Iraq,2025-03-26
TXN579,CUST25,87118,USD,Canada,Yemen,2025-07-09
TXN580,CUST1525,40031,USD,Canada,China,2025-02-24
TXN581,CUST4771,87352,USD,Iraq,China,2025-02-04
TXN582,CUST3016,23530,USD,Canada,Japan,2024-07-25
TXN583,CUST1904,86102,USD,Syria,Panama,2023-02-04
TXN584,CUST1088,29739,USD,UK,Canada,2023-09-07
TXN585,CUST4755,44719,USD,Syria,Somalia,2025-07-16
TXN586,CUST3322,55351,USD,Yemen,North Korea,2025-02-05
TXN587,CUST395,51728,USD,Cayman Islands,Somalia,2024-02-13
TXN588,CUST519,84187,USD,Germany,Afghanistan,2024-06-14
TXN589,CUST1550,55673,USD,Yemen,Venezuela,2023-07-03
TXN590,CUST4522,18898,USD,Panama,Afghanistan,2025-04-04
TXN591,CUST4231,57040,USD,Syria,Iraq,2023-11-25
TXN592,CUST3147,11595,USD,Canada,Yemen,2023-10-01
TXN593,CUST4362,18860,USD,Switzerland,Yemen,2024-03-03
TXN594,CUST2306,44397,USD,North Korea,Afghanistan,2025-11-13
TXN595,CUST107,9248,USD,Japan,Syria,2023-10-09
TXN596,CUST1646,45849,USD,Iran,Iraq,2024-09-03
TXN597,CUST4946,74187,USD,USA,Cayman Islands,2025-09-24
TXN598,CUST3071,47835,USD,Japan,Yemen,2023-11-09
TXN599,CUST4539,13703,USD,China,Panama,2024-05-06
TXN600,CUST971,18455,USD,Somalia,UAE,2024-11-04
TXN601,CUST246,63246,USD,Syria,Somalia,2024-10-26
TXN602,CUST4595,27186,USD,North Korea,UK,2024-12-23
TXN603,CUST4846,10581,USD,Panama,Afghanistan,2023-03-05
TXN604,CUST4814,12036,USD,USA,Afghanistan,2024-01-29
TXN605,CUST4724,85723,USD,Panama,Mexico,2025-01-10
TXN606,CUST249,19644,USD,Germany,Venezuela,2023-08-14
TXN607,CUST4999,49792,USD,Germany,Iran,2023-04-15
TXN608,CUST3473,3477,USD,Switzerland,Canada,2024-08-19
TXN609,CUST4759,11523,USD,Yemen,UK,2023-03-30
TXN610,CUST2163,11586,USD,Iraq,USA,2023-06-04
TXN611,CUST1951,75148,USD,USA,North Korea,2023-06-18
TXN612,CUST1581,99331,USD,Mexico,Yemen,2024-08-27
TXN613,CUST4274,90686,USD,Mexico,Russia,2023-07-22
TXN614,CUST3255,46504,USD,Mexico,Germany,2023-10-04
TXN615,CUST1831,60941,USD,China,Panama,2025-05-31
TXN616,CUST2436,85100,USD,China,Cayman Islands,2025-03-24
TXN617,CUST563,52185,USD,Afghanistan,Switzerland,2024-02-02
TXN618,CUST4625,16003,USD,Syria,UK,2024-09-24
TXN619,CUST1872,53294,USD,Russia,Somalia,2023-04-15
TXN620,CUST3528,48208,USD,UK,Yemen,2025-03-07
TXN621,CUST1473,50601,USD,Iraq,Venezuela,2024-01-07
TXN622,CUST1195,22585,USD,UAE,Venezuela,2023-06-03
TXN623,CUST580,24417,USD,UK,Syria,2024-03-22
TXN624,CUST1454,78202,USD,Somalia,Switzerland,2024-11-27
TXN625,CUST2358,48433,USD,Switzerland,Canada,2024-10-31
TXN626,CUST1715,10151,USD,China,Venezuela,2023-08-10
TXN627,CUST3430,30982,USD,Afghanistan,Cayman Islands,2025-05-08
TXN628,CUST2229,6103,USD,Iraq,Canada,2024-12-07
TXN629,CUST4986,74828,USD,Yemen,Venezuela,2023-01-25
TXN630,CUST1789,8483,USD,Somalia,UAE,2024-04-01
TXN631,CUST939,21560,USD,Germany,Iraq,2023-02-10
TXN632,CUST964,55122,USD,Afghanistan,North Korea,2023-01-04
TXN633,CUST3550,93730,USD,Panama,UAE,2023-08-18
TXN634,CUST3903,94633,USD,Syria,Venezuela,2023-09-01
TXN635,CUST4862,80383,USD,Germany,Afghanistan,2024-11-30
TXN636,CUST2673,52578,USD,Germany,Syria,2024-10-26
TXN637,CUST3329,91877,USD,Venezuela,Canada,2024-04-19
TXN638,CUST126,66877,USD,Japan,Switzerland,2024-04-16
TXN639,CUST3091,75924,USD,Switzerland,Mexico,2025-03-18
TXN640,CUST1517,7490,USD,UAE,Russia,2025-11-13
TXN641,CUST4451,20885,USD,Syria,Iran,2023-01-03
TXN642,CUST3232,46237,USD,Panama,Japan,2023-08-27
TXN643,CUST218,38348,USD,Somalia,Iraq,2023-09-17
TXN644,CUST3540,20021,USD,USA,Afghanistan,2024-09-06
TXN645,CUST4814,60303,USD,Cayman Islands,UK,2024-02-09
TXN646,CUST193,63340,USD,Panama,Japan,2025-02-12
TXN647,CUST2764,11871,USD,Germany,Syria,2024-03-27
TXN648,CUST1525,8882,USD,Iran,Panama,2024-06-25
TXN649,CUST3921,28885,USD,UAE,Japan,2024-11-08
TXN650,CUST2348,62279,USD,Japan,Venezuela,2024-03-23
TXN651,CUST972,81164,USD,Iran,UAE,2024-04-17
TXN652,CUST3798,43306,USD,USA,Syria,2024-04-25
TXN653,CUST3005,24435,USD,Cayman Islands,USA,2025-10-07
TXN654,CUST693,13146,USD,UAE,China,2025-01-30
TXN655,CUST3590,76387,USD,Cayman Islands,Iran,2025-06-28
TXN656,CUST1139,78192,USD,Germany,Russia,2024-05-02
TXN657,CUST3140,14154,USD,Iraq,Canada,2023-03-09
TXN658,CUST2620,96248,USD,Venezuela,Russia,2025-11-23
TXN659,CUST1757,18084,USD,Germany,USA,2025-01-03
TXN660,CUST1749,28669,USD,USA,Somalia,2025-05-21
TXN661,CUST3650,72452,USD,Switzerland,Venezuela,2024-02-28
TXN662,CUST1314,71379,USD,Russia,Japan,2024-07-19
TXN663,CUST4888,54834,USD,Iran,Japan,2024-08-18
TXN664,CUST1545,89054,USD,Japan,USA,2024-02-21
TXN665,CUST3583,21640,USD,USA,China,2025-12-18
TXN666,CUST4304,86913,USD,Germany,Japan,2025-08-27
TXN667,CUST4073,90717,USD,Iran,Afghanistan,2024-03-04
TXN668,CUST3081,76786,USD,Canada,Venezuela,2024-06-16
TXN669,CUST2846,3655,USD,Canada,North Korea,2023-02-03
TXN670,CUST2575,17525,USD,UK,Mexico,2025-04-08
TXN671,CUST3288,42257,USD,UK,Iraq,2023-09-04
TXN672,CUST3293,40527,USD,UAE,North Korea,2024-01-02
TXN673,CUST4233,28224,USD,Syria,Russia,2023-09-25
TXN674,CUST323,65784,USD,UK,UAE,2024-08-11
TXN675,CUST1646,74610,USD,UK,Mexico,2023-02-25
TXN676,CUST2597,33326,USD,Venezuela,Yemen,2023-07-27
TXN677,CUST162,69648,USD,Russia,Canada,2023-01-23
TXN678,CUST2992,46918,USD,Switzerland,Afghanistan,2024-06-18
TXN679,CUST4590,42288,USD,Yemen,Russia,2025-08-25
TXN680,CUST95,90629,USD,Afghanistan,Russia,2024-08-31
TXN681,CUST3419,8453,USD,Somalia,Afghanistan,2024-05-14
TXN682,CUST4300,21777,USD,Germany,UAE,2024-11-18
TXN683,CUST1828,43558,USD,Panama,Germany,2023-12-18
TXN684,CUST1953,59544,USD,Iran,North Korea,2024-05-24
TXN685,CUST4518,7786,USD,China,Afghanistan,2025-01-06
TXN686,CUST425,27148,USD,Panama,Germany,2024-05-17
TXN687,CUST2684,8313,USD,Somalia,Switzerland,2024-03-27
TXN688,CUST66,79380,USD,Panama,Cayman Islands,2025-09-08
TXN689,CUST3680,269,USD,China,Venezuela,2023-04-01
TXN690,CUST1561,25442,USD,China,UAE,2025-09-12
TXN691,CUST3787,57678,USD,Iran,UK,2023-03-18
TXN692,CUST2933,89591,USD,Venezuela,Afghanistan,2025-12-10
TXN693,CUST530,52958,USD,China,North Korea,2023-08-19
TXN694,CUST4301,30301,USD,Switzerland,North Korea,2024-04-07
TXN695,CUST40,60326,USD,Syria,Japan,2025-08-10
TXN696,CUST182,44081,USD,Iran,Russia,2025-03-28
TXN697,CUST4681,95464,USD,Canada,Yemen,2025-05-07
TXN698,CUST4054,49064,USD,Panama,Mexico,2025-05-18
TXN699,CUST3577,52759,USD,China,Cayman Islands,2024-12-19
TXN700,CUST66,58013,USD,China,Iraq,2024-08-13
TXN701,CUST87,91973,USD,Panama,Cayman Islands,2023-11-23
TXN702,CUST3602,99131,USD,UAE,Afghanistan,2024-05-05
TXN703,CUST2593,42274,USD,China,UAE,2024-02-23
TXN704,CUST4973,92501,USD,Afghanistan,China,2024-07-17
TXN705,CUST2173,72728,USD,Iraq,Mexico,2024-09-08
TXN706,CUST3191,17199,USD,Japan,Iran,2023-03-02
TXN707,CUST608,48403,USD,Mexico,China,2025-01-18
TXN708,CUST4375,69512,USD,UK,North Korea,2025-06-19
TXN709,CUST457,6204,USD,Canada,Japan,2024-06-06
TXN710,CUST3213,78478,USD,North Korea,Cayman Islands,2024-08-03
TXN711,CUST1800,72032,USD,Yemen,USA,2024-09-06
TXN712,CUST202,9832,USD,Syria,Switzerland,2023-03-18
TXN713,CUST1063,86795,USD,Mexico,Syria,2023-07-28
TXN714,CUST2757,13239,USD,China,Switzerland,2024-07-27
TXN715,CUST583,84843,USD,Venezuela,China,2025-12-16
TXN716,CUST3971,37443,USD,Syria,Russia,2025-04-22
TXN717,CUST2720,66877,USD,UAE,North Korea,2025-10-28
TXN718,CUST777,49308,USD,Iran,Mexico,2025-12-05
TXN719,CUST953,4194,USD,USA,Iran,2025-03-01
TXN720,CUST2792,93178,USD,UK,Canada,2024-04-10
TXN721,CUST3664,14416,USD,Yemen,Switzerland,2023-01-08
TXN722,CUST4142,83471,USD,Venezuela,North Korea,2024-03-28
TXN723,CUST397,58967,USD,USA,Panama,2023-05-20
TXN724,CUST1659,42838,USD,Switzerland,Mexico,2023-07-14
TXN725,CUST1680,47336,USD,Syria,China,2025-09-21
TXN726,CUST291,59714,USD,Panama,UK,2025-01-04
TXN727,CUST4974,93152,USD,Afghanistan,North Korea,2025-03-09
TXN728,CUST3343,1524,USD,Germany,UK,2023-12-23
TXN729,CUST1273,58249,USD,Iraq,North Korea,2025-02-15
TXN730,CUST861,17027,USD,North Korea,Afghanistan,2025-01-29
TXN731,CUST2331,97543,USD,Iran,China,2025-03-15
TXN732,CUST2432,32953,USD,Yemen,Mexico,2025-07-21
TXN733,CUST4619,31393,USD,Somalia,Mexico,2023-04-27
TXN734,CUST4930,92572,USD,Afghanistan,Russia,2025-01-14
TXN735,CUST421,13785,USD,Russia,China,2025-05-24
TXN736,CUST550,9146,USD,UK,Panama,2025-05-06
TXN737,CUST2320,10796,USD,Japan,Mexico,2023-07-27
TXN738,CUST1832,32891,USD,Canada,Germany,2025-07-15
TXN739,CUST1469,12683,USD,Cayman Islands,Russia,2025-06-27
TXN740,CUST4781,37655,USD,Switzerland,Somalia,2025-08-12
TXN741,CUST4305,71476,USD,Yemen,Mexico,2024-02-03
TXN742,CUST471,89914,USD,Somalia,Afghanistan,2024-03-23
TXN743,CUST199,90817,USD,Iraq,Canada,2023-05-09
TXN744,CUST2948,1724,USD,Syria,Iraq,2023-01-08
TXN745,CUST3807,1495,USD,Switzerland,Iraq,2024-07-10
TXN746,CUST3007,48151,USD,Iran,Cayman Islands,2025-08-30
TXN747,CUST4663,50675,USD,Venezuela,Japan,2025-09-28
TXN748,CUST2410,63601,USD,USA,Switzerland,2025-04-22
TXN749,CUST570,5657,USD,Somalia,Cayman Islands,2023-10-12
TXN750,CUST4883,61035,USD,Iraq,Venezuela,2024-03-14
TXN751,CUST2258,1565,USD,Cayman Islands,China,2024-06-29
TXN752,CUST126,44243,USD,Mexico,Venezuela,2024-07-16
TXN753,CUST4931,36362,USD,Germany,USA,2025-06-25
TXN754,CUST954,83644,USD,USA,Iran,2024-09-24
TXN755,CUST1757,24844,USD,Mexico,Canada,2023-01-11
TXN756,CUST1502,64906,USD,Syria,Iraq,2023-02-25
TXN757,CUST925,82196,USD,Cayman Islands,Yemen,2025-11-02
TXN758,CUST3150,82736,USD,Germany,Somalia,2025-06-07
TXN759,CUST2431,25281,USD,Syria,Iraq,2024-06-19
TXN760,CUST4832,71177,USD,Cayman Islands,UAE,2025-12-13
TXN761,CUST4825,83957,USD,North Korea,Cayman Islands,2024-03-03
TXN762,CUST3352,83772,USD,Switzerland,Japan,2024-06-08
TXN763,CUST2396,22270,USD,Cayman Islands,Panama,2024-10-16
TXN764,CUST113,30092,USD,Cayman Islands,Iraq,2023-09-13
TXN765,CUST2074,50193,USD,Yemen,Venezuela,2024-01-30
TXN766,CUST3282,40682,USD,Germany,Syria,2024-04-14
TXN767,CUST2943,37108,USD,Mexico,Syria,2023-11-23
TXN768,CUST3358,15493,USD,Panama,Mexico,2025-06-10
TXN769,CUST151,39507,USD,Japan,Afghanistan,2024-07-14
TXN770,CUST3615,66393,USD,UK,Iran,2023-03-30
TXN771,CUST4178,56703,USD,UK,Panama,2025-04-20
TXN772,CUST1474,32725,USD,Syria,Canada,2024-05-16
TXN773,CUST1717,75119,USD,Syria,Canada,2025-03-14
TXN774,CUST903,26068,USD,Canada,Russia,2025-10-11
TXN775,CUST4961,28267,USD,China,Syria,2024-07-23
TXN776,CUST3127,61477,USD,China,Mexico,2024-04-13
TXN777,CUST4997,11615,USD,Somalia,UK,2025-05-21
TXN778,CUST4190,44482,USD,Cayman Islands,UAE,2024-05-22
TXN779,CUST3364,71733,USD,Switzerland,Venezuela,2024-05-08
TXN780,CUST58,41533,USD,Germany,Yemen,2025-12-07
TXN781,CUST264,58850,USD,Syria,Switzerland,2024-11-25
TXN782,CUST3474,60254,USD,Venezuela,Panama,2024-08-04
TXN783,CUST2596,59075,USD,Mexico,UK,2024-07-20
TXN784,CUST3923,24058,USD,Japan,Mexico,2024-02-19
TXN785,CUST3218,31435,USD,Iran,Somalia,2024-03-28
TXN786,CUST3100,94863,USD,Iraq,Somalia,2024-01-21
TXN787,CUST4618,21962,USD,Somalia,Panama,2023-02-26
TXN788,CUST2966,70217,USD,Russia,Switzerland,2024-04-09
TXN789,CUST2518,40810,USD,Canada,Cayman Islands,2025-08-26
TXN790,CUST2039,26623,USD,Iran,Syria,2023-09-25
TXN791,CUST2267,60568,USD,Panama,Somalia,2025-08-02
TXN792,CUST4425,84576,USD,Switzerland,Germany,2023-09-02
TXN793,CUST3378,31233,USD,Cayman Islands,Syria,2024-03-17
TXN794,CUST93,90269,USD,Cayman Islands,Iraq,2025-06-28
TXN795,CUST3435,82555,USD,Somalia,Mexico,2024-10-03
TXN796,CUST2820,43417,USD,USA,Switzerland,2025-07-22
TXN797,CUST2005,89030,USD,Yemen,Afghanistan,2024-12-11
TXN798,CUST827,98058,USD,UK,Afghanistan,2025-06-22
TXN799,CUST2252,67727,USD,Japan,UAE,2023-08-23
TXN800,CUST3704,911,USD,Iran,Russia,2024-10-28
TXN801,CUST4309,85073,USD,Cayman Islands,Venezuela,2024-10-05
TXN802,CUST4666,34563,USD,Switzerland,Afghanistan,2023-03-25
TXN803,CUST2840,58767,USD,USA,Syria,2024-08-25
TXN804,CUST1532,33198,USD,Germany,Switzerland,2023-07-31
TXN805,CUST4599,66113,USD,Japan,UK,2023-09-19
TXN806,CUST2112,40925,USD,Yemen,Germany,2024-04-29
TXN807,CUST4632,41163,USD,Iraq,Yemen,2023-06-26
TXN808,CUST87,60858,USD,UK,Yemen,2025-04-23
TXN809,CUST4740,87818,USD,Mexico,Japan,2025-01-19
TXN810,CUST2314,85101,USD,UAE,UK,2024-02-19
TXN811,CUST1632,40577,USD,North Korea,Russia,2025-11-15
TXN812,CUST2489,32538,USD,China,Syria,2025-03-12
TXN813,CUST813,73058,USD,Mexico,Panama,2023-09-13
TXN814,CUST3954,84774,USD,Germany,UAE,2025-05-03
TXN815,CUST4207,7865,USD,North Korea,Somalia,2025-08-14
TXN816,CUST1469,7125,USD,North Korea,Mexico,2023-03-16
TXN817,CUST356,83008,USD,Iraq,UAE,2024-05-07
TXN818,CUST969,82670,USD,UAE,Russia,2023-05-02
TXN819,CUST2045,54248,USD,Afghanistan,USA,2023-10-23
TXN820,CUST3703,46027,USD,Yemen,USA,2025-11-05
TXN821,CUST643,48102,USD,Cayman Islands,Japan,2024-07-29
TXN822,CUST2172,85687,USD,Syria,Afghanistan,2025-01-08
TXN823,CUST529,96354,USD,Mexico,Iran,2024-02-25
TXN824,CUST4868,86809,USD,UAE,Germany,2024-05-17
TXN825,CUST1363,47701,USD,North Korea,USA,2024-06-13
TXN826,CUST4853,16249,USD,Venezuela,UAE,2023-07-15
TXN827,CUST590,64323,USD,North Korea,Yemen,2025-08-21
TXN828,CUST829,35635,USD,Yemen,Panama,2023-09-08
TXN829,CUST3971,33281,USD,Afghanistan,China,2025-01-17
TXN830,CUST1671,26640,USD,China,Japan,2025-02-15
TXN831,CUST3022,45813,USD,USA,North Korea,2025-05-20
TXN832,CUST2799,47833,USD,Russia,North Korea,2025-03-14
TXN833,CUST79,14776,USD,Afghanistan,Panama,2023-09-24
TXN834,CUST56,81061,USD,USA,Panama,2024-08-26
TXN835,CUST2150,95123,USD,Yemen,Russia,2025-02-04
TXN836,CUST50,21778,USD,China,Switzerland,2024-12-15
TXN837,CUST4562,31259,USD,Somalia,Canada,2024-08-02
TXN838,CUST4764,17466,USD,Germany,Russia,2025-02-10
TXN839,CUST709,34740,USD,Iraq,Russia,2025-07-02
TXN840,CUST4818,67414,USD,Switzerland,Canada,2024-01-05
TXN841,CUST453,39825,USD,UK,Iraq,2025-07-16
TXN842,CUST3063,18239,USD,North Korea,Japan,2024-04-22
TXN843,CUST3244,47262,USD,Russia,UK,2023-08-29
TXN844,CUST1120,85302,USD,Mexico,Syria,2023-05-16
TXN845,CUST4410,90124,USD,Russia,Syria,2023-09-20
